ec7b2fbe-ca0b-43b3-be5f-5b32648f1d30,Arbor Mist Cherry Moscato 750 ml,1863,16,1141,Полнотелое Темпранильо,43
0ef7c228-d810-4815-8ede-82c9c8503ca8,Arbor Mist Cran Twist White Merlot 750,1788,20,2703,Десертное Санджовезе,58
521f6e1c-ebdb-4b07-ae92-5f8de79502b3,Arbor Mist Desserts Caramel Apple 750 ml,1986,11,36499,Красное Каберне,33
6b2b286e-4779-4be7-bc8b-ee4f9e868e74,Arbor Mist Desserts Raspberry Sorbet 750 ml,1863,16,49770,Столовое Шираз,27
803bb483-f689-4d8c-989c-efc1eada78e7,Arbor Mist Desserts Strawberry Shortcake 750 ml,1880,19,690,Розовое Каберне,84
4f614d2f-10b9-4e54-a9c4-60e100da4332,Arbor Mist Exotic Fruits White Zin 1.5,1873,17,12783,Десертное Сладкое,84
3976a4c1-22da-4623-9d35-9bf2a77a7128,Arbor Mist Exotic Fruits White Zin.750,1785,22,41733,Араматное Сладкое,80
501c43cc-be88-4b36-9ee2-e238bc621ae5,Arbor Mist Island Fruits P. Grigio 1.5,1933,14,37455,Розовое Санджовезе,21
42fd4933-0bfd-49ea-9270-5df7235a6967,Arbor Mist Island Fruits P. Grigio 750,1838,17,40025,Розовое Неббиоло,80
7b80ab32-625b-4367-8062-f9401a956b2d,Arbor Mist Lime Margarita Pouch 10 oz,1909,10,5874,Розовое Сладкое,13
1b9fae07-d3e4-47f3-8b1f-16f531ffd49e,Arbor Mist Mango Strawberry Moscato 1.5 lit,1899,18,2314,Розовое Темпранильо,28
fa57a7bd-f77e-480c-90fc-b3970017ea35,Arbor Mist Mango Strawberry Moscato 750,1957,21,4165,Десертное Сладкое,57
268fa972-6de8-4322-a846-6dce7d7e3c12,Arbor Mist Mango Strawberry Moscato Pouch 10 oz,1915,17,44186,Розовое Неббиоло,43
f71d424c-6908-4afd-b00e-3bf5a489514d,Arbor Mist Melon White Zinfandel 750,1838,9,35701,Розовое Сухое,24
b74cb97c-3fb9-408b-9394-bf2794921b1c,Arbor Mist Mixed Berry Pinot Noir 1.5,2013,13,40197,Игристое Неббиоло,48
ec6c6984-8bc2-4b33-9b8c-2a1436ab729a,Arbor Mist Mixed Berry Pinot Noir 750,1974,18,18468,Красное Гарнача,40
3286d312-9536-4aa1-8116-aef196edade5,Arbor Mist Peach Chardonnay 1.5,1837,9,32630,Араматное Неббиоло,14
8dab116e-0914-4d26-9f98-01fc58313aa1,Arbor Mist Peach Chardonnay 750,1881,16,9228,Столовое Каберне,28
86a198d3-de35-4f95-b657-97d7072cde0c,Arbor Mist Peach Moscato 1.5 lit,2006,17,27166,Полнотелое Каберне,52
99d717e5-a53d-4027-b8e6-40f7ed8e394b,Arbor Mist Peach Moscato 750 ml,2010,21,23165,Белое Шираз,74
0d08146f-05cf-4300-8c20-65d869122327,Arbor Mist Pear Pinot Grigio 1.5,1854,9,13999,Десертное Сухое,36
644c4392-1dd9-43e7-8f25-9e9eb4f952fb,Arbor Mist Pear Pinot Grigio 750,1837,19,46217,Красное Каберне,51
36750cb9-6ee2-4ce1-b85b-68853a00970e,Arbor Mist Pina Colada Pouch 10 oz,1818,12,17311,Красное Каберне,63
c323f060-4bbd-429d-8f34-749c73ca605e,Arbor Mist Pomegranate Berry Pinot Noir 1.5,2007,21,10106,Розовое Неббиоло,15
fb9be8b0-7b99-4c8d-9e97-dc68300430bd,Arbor Mist Pomegranate Berry Pinot Noir 750,1896,17,12410,Столовое Карменер,82
8176530f-a919-4773-9cdd-bb0672723c48,Arbor Mist Raspberry Pink Moscato 1.5 lit,1924,22,42445,Десертное Мерло,41
a4b54fbd-653e-4987-971a-7d59b4d99099,Arbor Mist Raspberry Pink Moscato 750 ml,1921,15,42183,Араматное Сухое,41
46250093-227a-400f-abda-e2a1932b974b,Arbor Mist Sangria Zinfandel 1.5,1880,10,48584,Араматное Шираз,75
db3ec491-0ba7-478e-b1a3-c8046d2b2d0f,Arbor Mist Sangria Zinfandel 750,1839,13,8053,Араматное Карменер,46
ad960e3c-f523-41fa-aad1-e82ccf3cb8e5,Arbor Mist Sangria-Rita Pouch 10 oz,1852,21,46180,Араматное Неббиоло,17
ca5bd504-4eaa-49ff-8f8e-61a63b30fcf5,Arbor Mist Sparkling Peach 750,1959,13,13357,Игристое Сухое,73
b9e0b8a3-86d9-4af1-8cf1-570137a5f277,Arbor Mist Strawberry Daiquiri Pouch 10 oz,2012,21,25583,Столовое Санджовезе,89
a835ca1c-1cf2-42ac-a9e7-a2f376326c74,Arbor Mist Strawberry White Zin 1.5,1992,18,48438,Полнотелое Мальбек,95
187a6369-f5c2-45ef-9149-98f05daf9617,Arbor Mist Strawberry White Zin 750,1816,9,41204,Розовое Санджовезе,51
3dabc56a-e8bf-4926-85d4-162c4ac3ce7e,Arbor Mist Tropical Fruits Chardonnay 1.5,1979,17,32302,Араматное Карменер,52
a151f8b9-9efc-4d2b-94b3-35e4a1f42463,Arborita by Arbor Mist Lime Margarita 750 ml,1991,22,11728,Розовое Зинфандель,15
23d2361d-1794-4559-a7ee-88c0b4dcab29,Arborita by Arbor Mist Strawberry Margarita 750 ml,1867,22,35635,Десертное Мальбек,90
e08c1e11-545d-417d-b840-ff14df7b82d0,Ariel N/A Cabernet Sauvignon 750,1941,12,48316,Игристое Неббиоло,13
e4b4d251-304c-4dee-b82d-ebc6a9f60f66,Ariel N/A Chardonnay 750,1788,18,27112,Десертное Шираз,95
289a7d27-8e15-4d0e-b4dc-054657054811,Ars Vitis Moselland Riesling Winter 750 ml,1888,12,35382,Игристое Мальбек,16
72733aa7-600e-4232-a996-dc86d6299e53,Aruaco Carmenere Reserve 750 ml,1995,17,35046,Белое Неббиоло,65
644d2e18-f6cc-450c-bba0-632575be1d48,Ass Kisser Shiraz 750ml,1770,14,34179,Белое Зинфандель,96
0f392c22-efa6-44fb-a0ae-be39e59ca317,Ass Kisser Smoked Porter 12/22oz,1850,12,8298,Розовое Сладкое,45
cae87f5f-5a96-4e3b-84e4-00c16c1628f4,Atlas Peak Howell Mtn Cabernet Sauvignon 6/750 ml,1785,14,38687,Розовое Каберне,51
6be0bb8b-74ec-4134-afad-d63b64bd70b2,Atlas Peak Napa Valley Cabernet Sauvignon 6/750 ml,1860,19,22948,Десертное Мальбек,67
7ac77911-57e2-427f-8052-7ff6ee59ab55,Avitae 90 MG Caffeinated Water 24/16.9oz,1866,16,29718,Красное Мерло,36
b170bdc9-680c-4b82-80ce-9e7d3277b92a,Avo Moscato D'Asti 12/750,1930,13,31636,Араматное Мальбек,89
c7841c8b-b060-48b7-a5d5-5673ec32b76b,Azienda Agricola Gorgo Bardonlino D.O.C. 750 ml,2002,17,8112,Столовое Каберне,32
3dbb2e79-cb23-4ce3-a664-30ce0ed89e70,Azienda Agricola Gorgo Custoza D.O.C. 750 ml,1901,11,37882,Белое Гарнача,29
a293823e-09b8-457d-be14-155d1f0b8e6f,Azienda Agricola Gorgo Pinot Grigio 750 m.,1934,20,20516,Полнотелое Неббиоло,42
4725fe26-efde-448d-8c22-24787cc9a996,Azienda Agricola Gorgo Rosa di Monte Torre 6/500 ml,1835,14,32821,Игристое Санджовезе,19
3926136a-32d5-4351-9439-a6547a47d527,B&J Exotic Berry 6/4pk,1998,21,9076,Столовое Зинфандель,85
5ba40cb7-3355-4f45-b5dc-fd0ef68f0352,B&J Fuzzy Navel 6/4pk,1911,17,45187,Араматное Зинфандель,21
f3cfe10a-3e2e-459e-a530-035b2446f6d9,B&J Margarita 6/4pk,1935,20,19415,Столовое Гарнача,59
259138e4-a9c3-4f0f-8a35-57fd98568987,B&J Mojito 6/4pk,1949,19,19136,Розовое Санджовезе,51
b7e10f34-ec91-4512-aff1-53af8ccc988e,B&J Pina Colada 6/4/331 ml,1803,21,29858,Красное Сладкое,76
fbbabe43-bda8-45cd-8b09-d16a2e65c2a3,B&J Pomegranate Raspberry 6/4pk,1898,14,42024,Розовое Сладкое,39
5b61c4c9-70c2-4b6d-b45b-d546eff569f0,B&J Sangria 6/4pk,1822,14,15407,Десертное Мерло,17
7ccd30c2-d07a-44b8-9962-245e3e4fff7b,B&J Strawberry Daiquiri 6/4pk,1917,10,20277,Игристое Мерло,74
0b6c0eb4-ab7b-4b76-b3eb-105ca4d94f76,B.R. Cohn Silver Label Cabernet Sauvignon 750 ml,1899,12,41939,Столовое Сухое,41
ced1be15-3b78-4d45-90f6-a2576a706900,Bacher German Lager 4/6/330 ml,1804,22,12984,Араматное Неббиоло,94
2a991185-9ef6-494d-bbe3-0a2c3787c20c,Backhouse Chalkboard Cabernet Sauvignon 750 ml,1790,16,8224,Белое Гарнача,72
f0e65a4a-4eae-4a91-a81f-50db91022556,Backhouse Chalkboard Chardonnay 750 ml,1835,12,25614,Полнотелое Мальбек,46
12892586-0b05-419c-b450-61273ff577fa,Backhouse Chalkboard Pinot Grigio 750 ml,1902,17,26538,Белое Зинфандель,29
b9e9cdda-6020-498c-a382-5f431e135684,Backhouse Chalkboard Pinot Noir 750 ml,1794,21,25079,Араматное Зинфандель,15
3b106b16-89bf-4c14-87d2-6078292c52d6,Ballatore Gran Spumante 750,1881,14,44486,Красное Неббиоло,85
4aaeb684-8fec-4283-a858-4c44724cad73,Ballatore Moscato Rose 750,1949,13,37569,Белое Мерло,48
14428642-7065-4c5b-b280-d06d147325b2,Baltika #3 Classic 20/16.9oz,2000,11,13499,Столовое Санджовезе,17
2ff10152-cfb8-4049-8204-b762daeec73f,Baltika #4 Original 20/16.9oz,1938,14,15572,Красное Неббиоло,49
9457dee5-a104-4da0-8a8e-94c311ad3dda,Baltika #5 Gold 20/16.9oz,2000,12,39212,Десертное Гарнача,100
1fa80f76-cddc-4c71-add9-c0773d1adf90,Baltika #6 Porter 20/16.9oz,1899,12,2416,Полнотелое Зинфандель,65
28c28812-aef0-432a-92fb-bd694165deda,Baltika #9 Extra 20/16.9oz,1981,16,1967,Араматное Сухое,17
f1274164-20ae-4a7c-a659-1822a62703ed,Banfi 'B' Moscadello Florus 6/500,1774,22,24368,Красное Шираз,83
4fc97dc5-165c-40cc-ae88-7d8b3c564657,Banfi Brunello di Montalcino  6/750 ml,1784,18,42794,Красное Каберне,26
fd3d85ea-f0a8-4b5f-8ef0-3aea40f97c69,Banfi Centine Bianco 750,1939,15,35969,Араматное Санджовезе,41
68d2b2ed-5054-48a3-be0e-db312c40c048,Banfi Centine Rose' 750,1775,14,3854,Столовое Темпранильо,30
54fec0ef-93bd-4df6-9dd2-cfd66892fd59,Banfi Centine Rosso 750,1941,14,13949,Белое Мальбек,87
0edf84b1-db23-4de3-b340-71e6a30e46b7,Banfi Chianti Classico 750,1987,20,19418,Десертное Шираз,43
317921c0-9aaa-499a-a2ed-63702a98c306,Banfi Chianti Classico Riserva D.O.C.G. 750,1807,9,6045,Десертное Гарнача,93
0e23f366-da0a-4fae-bb8f-d7bb4439362f,Banfi Col-di-Sasso Cabernet Sauvignon / Sangiovese 1/5.0 lit,1903,17,18456,Араматное Сладкое,77
5baf73f0-7495-456b-9df3-4646a90bd502,Banfi Col-di-Sasso Cabernet Sauvignon / Sangiovese 750 ml,1862,12,15451,Красное Сладкое,38
bc2ddc05-e462-4248-8e7c-5a363e2584cf,Banfi CollePino Toscana Sangiovese 750 ml,1956,20,25242,Десертное Неббиоло,20
cac332c4-12aa-4d91-8ea4-1674511bfb91,Banfi Entree Red 1.5 lit,1790,10,42408,Араматное Темпранильо,28
e8e3b7e9-571e-4796-85fb-b06635469f37,Banfi Entree White 1.5 lit,1758,9,15701,Десертное Каберне,41
c5ed0410-e1de-4418-a6c4-671c873aed7e,Banfi Fumaio 750,1813,15,3612,Игристое Санджовезе,90
452cec1b-2e59-4209-b301-633082107379,Banfi L'Ardi Dolcetto 750 ml,1797,9,11862,Араматное Санджовезе,22
5f082bf3-fc3a-4f75-a89e-4c580bfd03b7,Banfi Le Rime Pinot Grigio 750 ml,1763,14,34326,Десертное Гарнача,45
2d387772-ed38-4711-b6b9-417507ecda49,Banfi Olive Oil 6/500 ml,1876,14,4533,Красное Карменер,82
ab824fad-7551-4b2c-9615-c48cd3540bd8,Banfi Principessa Gavi 750,1919,11,251,Десертное Зинфандель,13
8797f571-d3c6-4a9e-b953-998b538cf146,Banfi Principessa Gavi Perlante Single Vineyard  6/750ml,1883,17,23596,Белое Неббиоло,79
27368650-781e-4c71-b5e9-57502d19806e,Banfi Rosa Regale Brachetto d'Acqui 12/375,1790,14,12425,Десертное Сухое,51
5cab30b3-ced8-4e1a-88f0-9f9fd74c63b5,Banfi Rosa Regale Brachetto d'Acqui 24/187 ml,1788,17,349,Полнотелое Сухое,72
8205e556-aa25-44eb-89f3-3fa815ac506c,Banfi Rosa Regale Brachetto d'Acqui 6/750,1784,22,31624,Полнотелое Неббиоло,76
4f5fdb01-1bdd-49eb-b469-c781de68decb,Banfi San Angelo Pinot Grigio 750,2016,12,17038,Игристое Мальбек,39
cc48694c-ff60-4b37-9348-1754802048b8,Barefoot Bubbly Berry Fusion 750 ml,1847,14,2431,Полнотелое Сладкое,74
16d891a5-54a6-427d-b9e0-dd4d8a60f33e,Barefoot Bubbly Brut Cuvee 187 ml,1994,16,9439,Десертное Сладкое,69
f9cf07e0-3cff-49c0-9059-49ba0abe60a1,Barefoot Bubbly Brut Cuvee 750 ml,1946,10,10735,Десертное Шираз,27
df8b33be-897d-40a9-a92b-3215f3aef265,Barefoot Bubbly CA Pink Moscato 6/4/187 ml,2019,10,38247,Красное Мальбек,28
b1f76d83-2119-441e-919d-78df88e6f9b6,Barefoot Bubbly CA Pink Moscato 750,1976,20,4124,Игристое Шираз,35
606a2a03-4bf8-49f8-b28f-6b5bb5b5799f,Barefoot Bubbly CA Red Moscato Champagne 750ml,1753,15,45816,Столовое Шираз,23
dd3aae15-2474-450e-857c-8fbfdff664b4,Barefoot Bubbly Citrus Fusion 750 ml,2021,21,19766,Полнотелое Каберне,52
909edf3c-a86b-4737-9be6-c2cea1b8e2bc,Barefoot Bubbly Extra Dry 750,1772,16,24894,Полнотелое Каберне,93
55488780-ef8d-4ebb-bcd8-ceee5af2c703,Barefoot Bubbly Moscato Spumante 750,1946,10,26944,Белое Каберне,94
f2df14d2-1b0d-4e30-a200-40bd2a980f7c,Barefoot Bubbly Peach Fusion 750 ml,1774,22,7234,Красное Карменер,74
17c7efa7-393e-460e-bff4-6ee0e74746d1,Barefoot Bubbly Prosecco 750 ml,1939,9,34080,Розовое Темпранильо,22
ef16d3da-602e-4853-8f17-d7906184f5e1,Barefoot Bubbly Sparkling Pinot Grigio 750,2015,18,16679,Столовое Мерло,46
c062ee1f-4fc5-429e-91a4-903ab1c66cc9,Barefoot Bubbly Tropical Fusion 750 ml,1869,13,48516,Красное Сладкое,32
a6edb2c2-d598-4d05-8bea-3c9bb6a623b3,Barefoot Cellars Cabernet Sauvignon 1.5,1960,18,34883,Розовое Мерло,76
